region,date,Alpha,BA.1*,BA.2*,BA.2.75*,BA.2.86*,BA.4/5*,BQ.1*,Delta,EG.5.1*,XBB*,XBB.1.16*,others,in_program,not_in_program,sequences,cases
4,2020-06-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15
4,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,35
4,2020-06-29,1,0,0,0,0,0,0,0,0,0,0,8,9,0,9,65
4,2020-07-06,3,0,0,0,0,0,0,0,0,0,0,6,9,0,9,62
4,2020-07-13,1,0,0,0,0,0,0,0,0,0,0,3,4,0,4,56
4,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,48
4,2020-07-27,1,0,0,0,0,0,0,0,0,0,0,4,5,0,5,90
4,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,74
4,2020-08-10,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,98
4,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,92
4,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,93
4,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,87
4,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,88
4,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
4,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
4,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,228
4,2020-10-05,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,905
4,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,1771
4,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,2966
4,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,3587
4,2020-11-02,0,0,0,0,0,0,0,0,0,0,0,40,40,0,40,2855
4,2020-11-09,1,0,0,0,0,0,0,0,0,0,0,35,36,0,36,2485
4,2020-11-16,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,2350
4,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,26,26,0,26,2042
4,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,35,35,0,35,2285
4,2020-12-07,1,0,0,0,0,0,0,0,0,0,0,25,26,0,26,2815
4,2020-12-14,2,0,0,0,0,0,0,0,0,0,0,97,99,0,99,2939
4,2020-12-21,1,0,0,0,0,0,0,0,0,0,0,80,81,0,81,2430
4,2020-12-28,3,0,0,0,0,0,0,1,0,0,0,92,96,0,96,2388
4,2021-01-04,4,0,0,0,0,0,0,0,0,0,0,110,114,0,114,2370
4,2021-01-11,2,0,0,0,0,0,0,0,0,0,0,72,74,0,74,1672
4,2021-01-18,9,0,0,0,0,0,0,0,0,0,0,70,79,0,79,1295
4,2021-01-25,9,0,0,0,0,0,0,0,0,0,0,45,54,0,54,944
4,2021-02-01,11,0,0,0,0,0,0,0,0,0,0,33,44,0,44,889
4,2021-02-08,6,0,0,0,0,0,0,0,0,0,0,17,23,0,23,591
4,2021-02-15,2,0,0,0,0,0,0,0,0,0,0,10,12,0,12,498
4,2021-02-22,4,0,0,0,0,0,0,0,0,0,0,6,10,0,10,475
4,2021-03-01,13,0,0,0,0,0,0,0,0,0,0,6,19,0,19,639
4,2021-03-08,11,0,0,0,0,0,0,0,0,0,0,3,14,0,14,821
4,2021-03-15,17,0,0,0,0,0,0,0,0,0,0,6,23,0,23,900
4,2021-03-22,29,0,0,0,0,0,0,0,0,0,0,0,29,0,29,1117
4,2021-03-29,36,0,0,0,0,0,0,0,0,0,0,1,37,0,37,1187
4,2021-04-05,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,1388
4,2021-04-12,58,0,0,0,0,0,0,0,0,0,0,3,61,0,61,1412
4,2021-04-19,67,0,0,0,0,0,0,0,0,0,0,6,73,0,73,1481
4,2021-04-26,66,0,0,0,0,0,0,0,0,0,0,4,70,0,70,1223
4,2021-05-03,41,0,0,0,0,0,0,1,0,0,0,2,44,0,44,1181
4,2021-05-10,34,0,0,0,0,0,0,0,0,0,0,2,36,0,36,815
4,2021-05-17,19,0,0,0,0,0,0,0,0,0,0,5,24,0,24,895
4,2021-05-24,25,0,0,0,0,0,0,0,0,0,0,1,26,0,26,630
4,2021-05-31,19,0,0,0,0,0,0,1,0,0,0,3,23,0,23,482
4,2021-06-07,25,0,0,0,0,0,0,3,0,0,0,0,28,0,28,336
4,2021-06-14,15,0,0,0,0,0,0,7,0,0,0,1,23,0,23,152
4,2021-06-21,7,0,0,0,0,0,0,3,0,0,0,0,10,0,10,105
4,2021-06-28,3,0,0,0,0,0,0,7,0,0,0,1,11,0,11,139
4,2021-07-05,0,0,0,0,0,0,0,22,0,0,0,0,22,0,22,277
4,2021-07-12,7,0,0,0,0,0,0,27,0,0,0,0,34,0,34,412
4,2021-07-19,4,0,0,0,0,0,0,29,0,0,0,0,33,0,33,509
4,2021-07-26,5,0,0,0,0,0,0,62,0,0,0,1,68,0,68,446
4,2021-08-02,2,0,0,0,0,0,0,190,0,0,0,0,192,0,192,641
4,2021-08-09,0,0,0,0,0,0,0,186,0,0,0,1,187,0,187,1163
4,2021-08-16,0,0,0,0,0,0,0,182,0,0,0,1,183,0,183,1539
4,2021-08-23,1,0,0,0,0,0,0,88,0,0,0,0,89,0,89,1596
4,2021-08-30,0,0,0,0,0,0,0,146,0,0,0,0,146,0,146,2081
4,2021-09-06,0,0,0,0,0,0,0,166,0,0,0,0,166,0,166,2066
4,2021-09-13,0,0,0,0,0,0,0,227,0,0,0,0,227,0,227,1729
4,2021-09-20,0,0,0,0,0,0,0,248,0,0,0,0,248,0,248,1449
4,2021-09-27,0,0,0,0,0,0,0,167,0,0,0,0,167,0,167,1169
4,2021-10-04,0,0,0,0,0,0,0,205,0,0,0,0,205,0,205,1091
4,2021-10-11,0,0,0,0,0,0,0,217,0,0,0,0,217,0,217,1094
4,2021-10-18,0,0,0,0,0,0,0,265,0,0,0,0,265,0,265,1205
4,2021-10-25,1,0,0,0,0,0,0,312,0,0,0,1,314,0,314,1662
4,2021-11-01,0,0,0,0,0,0,0,345,0,0,0,0,345,0,345,2680
4,2021-11-08,0,0,0,0,0,0,0,320,0,0,0,0,320,0,320,3463
4,2021-11-15,0,0,0,0,0,0,0,202,0,0,0,0,202,0,202,4972
4,2021-11-22,0,1,0,0,0,0,0,159,0,0,0,0,160,0,160,6039
4,2021-11-29,0,5,0,0,0,0,0,267,0,0,0,0,272,0,272,6884
4,2021-12-06,0,6,0,0,0,0,0,179,0,0,0,0,185,0,185,7041
4,2021-12-13,0,18,0,0,0,0,0,78,0,0,0,0,96,0,96,6348
4,2021-12-20,0,58,0,0,0,0,0,79,0,0,0,0,137,0,137,6520
4,2021-12-27,0,54,0,0,0,0,0,33,0,0,0,0,87,0,87,8820
4,2022-01-03,0,81,0,0,0,0,0,19,0,0,0,0,100,0,100,13796
4,2022-01-10,0,168,0,0,0,0,0,5,0,0,0,0,173,0,173,16113
4,2022-01-17,0,90,2,0,0,0,0,4,0,0,0,0,96,0,96,22056
4,2022-01-24,0,106,20,0,0,0,0,1,0,0,0,0,127,0,127,24217
4,2022-01-31,0,56,18,0,0,0,0,0,0,0,0,0,74,0,74,20692
4,2022-02-07,0,64,22,0,0,0,0,0,0,0,0,0,86,0,86,17125
4,2022-02-14,0,45,35,0,0,0,0,0,0,0,0,0,80,0,80,12190
4,2022-02-21,0,48,68,0,0,0,0,0,0,0,0,0,116,0,116,10034
4,2022-02-28,0,31,61,0,0,0,0,0,0,0,0,1,93,0,93,21184
4,2022-03-07,0,32,75,0,0,0,0,0,0,0,0,1,108,0,108,22078
4,2022-03-14,0,11,72,0,0,0,0,0,0,0,0,0,83,0,83,16210
4,2022-03-21,0,7,60,0,0,0,0,0,0,0,0,2,69,0,69,9363
4,2022-03-28,0,1,14,0,0,0,0,0,0,0,0,0,15,0,15,4509
4,2022-04-04,0,1,15,0,0,0,0,0,0,0,0,1,17,0,17,2604
4,2022-04-11,0,0,20,0,0,0,0,0,0,0,0,0,20,0,20,1896
4,2022-04-18,0,0,19,0,0,0,0,0,0,0,0,0,19,0,19,1356
4,2022-04-25,0,0,17,0,0,0,0,0,0,0,0,1,18,0,18,1050
4,2022-05-02,0,0,27,0,0,1,0,0,0,0,0,1,29,0,29,942
4,2022-05-09,0,0,21,0,0,1,0,0,0,0,0,0,22,0,22,800
4,2022-05-16,0,0,8,0,0,3,0,0,0,0,0,0,11,0,11,651
4,2022-05-23,0,0,6,0,0,1,0,0,0,0,0,0,7,0,7,482
4,2022-05-30,0,0,8,0,0,15,0,0,0,0,0,0,23,0,23,799
4,2022-06-06,0,0,5,0,0,23,0,0,0,0,0,3,31,0,31,1172
4,2022-06-13,0,0,4,0,0,17,0,0,0,0,0,2,23,0,23,1565
4,2022-06-20,0,0,7,0,0,21,0,0,0,0,0,0,28,0,28,2081
4,2022-06-27,0,0,2,0,0,23,0,0,0,0,0,1,26,0,26,2934
4,2022-07-04,0,0,2,0,0,14,0,0,0,0,0,0,16,0,16,3926
4,2022-07-11,0,1,0,0,0,32,0,0,0,0,0,0,33,0,33,3588
4,2022-07-18,0,0,1,0,0,20,0,0,0,0,0,1,22,0,22,2636
4,2022-07-25,0,0,0,0,0,21,0,0,0,0,0,0,21,0,21,1861
4,2022-08-01,0,0,0,0,0,9,0,0,0,0,0,0,9,0,9,1407
4,2022-08-08,0,0,1,0,0,16,0,0,0,0,0,1,18,0,18,1540
4,2022-08-15,0,0,0,0,0,22,0,0,0,0,0,0,22,0,22,1349
4,2022-08-22,0,0,0,0,0,9,0,0,0,0,0,0,9,0,9,1258
4,2022-08-29,0,0,0,0,0,16,0,0,0,0,0,0,16,0,16,1217
4,2022-09-05,0,0,0,0,0,8,0,0,0,0,0,0,8,0,8,1259
4,2022-09-12,0,0,0,0,0,18,0,0,0,0,0,0,18,0,18,1194
4,2022-09-19,0,0,0,0,0,13,0,0,0,0,0,0,13,0,13,1239
4,2022-09-26,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,1929
4,2022-10-03,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,2534
4,2022-10-10,0,0,0,0,0,9,1,0,0,0,0,0,10,0,10,2718
4,2022-10-17,0,0,0,2,0,16,6,0,0,1,0,0,25,0,25,2345
4,2022-10-24,0,0,0,0,0,13,1,0,0,0,0,0,14,0,14,1893
4,2022-10-31,0,0,0,1,0,6,2,0,0,0,0,0,9,0,9,1630
4,2022-11-07,0,0,1,0,0,10,6,0,0,0,0,0,17,0,17,1527
4,2022-11-14,0,0,0,0,0,3,4,0,0,0,0,0,7,0,7,1596
4,2022-11-21,0,0,0,0,0,5,1,0,0,0,0,0,6,0,6,1367
4,2022-11-28,0,0,0,2,0,3,2,0,0,0,0,1,8,0,8,1137
4,2022-12-05,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,916
4,2022-12-12,0,0,0,0,0,3,7,0,0,0,0,0,10,0,10,745
4,2022-12-19,0,0,0,0,0,2,5,0,0,1,0,0,8,0,8,632
4,2022-12-26,0,0,0,0,0,1,5,0,0,0,0,0,6,0,6,316
4,2023-01-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-01-30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-02-13,0,0,0,0,0,0,1,0,0,3,0,0,4,0,4,0
4,2023-02-20,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0
4,2023-02-27,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0
4,2023-03-06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-03-27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-05-22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4,2023-06-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-06-26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,2023-07-10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-07-24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,2023-08-07,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2023-09-04,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0
4,2023-09-11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,2023-09-25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,2023-10-09,0,0,0,0,0,0,0,0,1,1,1,0,3,0,3,0
4,2023-10-16,0,0,0,0,0,0,0,0,3,1,0,0,4,0,4,0
4,2023-10-30,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0
4,2023-11-06,0,0,0,0,1,0,0,0,0,0,3,0,4,0,4,0
4,2023-11-13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8
5,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,43
5,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,19,19,0,19,333
5,2020-03-16,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,1100
5,2020-03-23,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,1118
5,2020-03-30,0,0,0,0,0,0,0,0,0,0,0,39,39,0,39,996
5,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,612
5,2020-04-13,0,0,0,0,0,0,0,0,0,0,0,19,19,0,19,292
5,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,251
5,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,97
5,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,73
5,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,34
5,2020-05-18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,15
5,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,30
5,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,22
5,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,36
5,2020-06-15,1,0,0,0,0,0,0,0,0,0,0,7,8,0,8,38
5,2020-06-22,3,0,0,0,0,0,0,0,0,0,0,5,8,0,8,112
5,2020-06-29,1,0,0,0,0,0,0,0,0,0,0,17,18,0,18,258
5,2020-07-06,3,0,0,0,0,0,0,0,0,0,0,14,17,0,17,198
5,2020-07-13,3,0,0,0,0,0,0,0,0,0,0,15,18,0,18,209
5,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,22,22,0,22,218
5,2020-07-27,5,0,0,0,0,0,0,0,0,0,0,15,20,0,20,241
5,2020-08-03,2,0,0,0,0,0,0,0,0,0,0,27,29,0,29,348
5,2020-08-10,8,0,0,0,0,0,0,0,0,0,0,11,19,0,19,495
5,2020-08-17,5,0,0,0,0,0,0,0,0,0,0,17,22,0,22,541
5,2020-08-24,10,0,0,0,0,0,0,0,0,0,0,26,36,0,36,547
5,2020-08-31,4,0,0,0,0,0,0,0,0,0,0,17,21,0,21,586
5,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,631
5,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609
5,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,502
5,2020-09-28,1,0,0,0,0,0,0,0,0,0,0,23,24,0,24,1070
5,2020-10-05,0,0,0,0,0,0,0,0,0,0,0,44,44,0,44,2202
5,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,27,27,0,27,4676
5,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,48,48,0,48,8933
5,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,43,43,0,43,11802
5,2020-11-02,2,0,0,0,0,0,0,0,0,0,0,186,188,0,188,10523
5,2020-11-09,7,0,0,0,0,0,0,0,0,0,0,150,157,0,157,8704
5,2020-11-16,1,0,0,0,0,0,0,0,0,0,0,137,138,0,138,8242
5,2020-11-23,3,0,0,0,0,0,0,0,0,0,0,135,138,0,138,8021
5,2020-11-30,7,0,0,0,0,0,0,0,0,0,0,176,183,0,183,9239
5,2020-12-07,10,0,0,0,0,0,0,0,0,0,0,178,188,0,188,10440
5,2020-12-14,20,0,0,0,0,0,0,0,0,0,0,426,446,0,446,10320
5,2020-12-21,16,0,0,0,0,0,0,0,0,0,0,380,396,0,396,8126
5,2020-12-28,21,0,0,0,0,0,0,0,0,0,0,538,559,0,559,7686
5,2021-01-04,14,0,0,0,0,0,0,0,0,0,0,333,347,0,347,7031
5,2021-01-11,9,0,0,0,0,0,0,0,0,0,0,258,267,0,267,4337
5,2021-01-18,31,0,0,0,0,0,0,0,0,0,0,378,409,0,409,4050
5,2021-01-25,52,0,0,0,0,0,0,0,0,0,0,267,319,0,319,3271
5,2021-02-01,50,0,0,0,0,0,0,0,0,0,0,184,234,0,234,2591
5,2021-02-08,36,0,0,0,0,0,0,0,0,0,0,75,111,0,111,1995
5,2021-02-15,48,0,0,0,0,0,0,0,0,0,0,53,101,0,101,1760
5,2021-02-22,63,0,0,0,0,0,0,0,0,0,0,17,80,0,80,1601
5,2021-03-01,93,0,0,0,0,0,0,0,0,0,0,22,115,0,115,1927
5,2021-03-08,169,0,0,0,0,0,0,0,0,0,0,34,203,0,203,2205
5,2021-03-15,169,0,0,0,0,0,0,0,0,0,0,12,181,0,181,2758
5,2021-03-22,95,0,0,0,0,0,0,0,0,0,0,7,102,0,102,3597
5,2021-03-29,198,0,0,0,0,0,0,0,0,0,0,8,206,0,206,3495
5,2021-04-05,326,0,0,0,0,0,0,0,0,0,0,26,352,0,352,4260
5,2021-04-12,400,0,0,0,0,0,0,0,0,0,0,14,414,0,414,4117
5,2021-04-19,529,0,0,0,0,0,0,0,0,0,0,28,557,0,557,4255
5,2021-04-26,449,0,0,0,0,0,0,0,0,0,0,30,479,0,479,3275
5,2021-05-03,304,0,0,0,0,0,0,2,0,0,0,28,334,0,334,2496
5,2021-05-10,249,0,0,0,0,0,0,5,0,0,0,32,286,0,286,2073
5,2021-05-17,234,0,0,0,0,0,0,7,0,0,0,36,277,0,277,2111
5,2021-05-24,249,0,0,0,0,0,0,7,0,0,0,35,291,0,291,1508
5,2021-05-31,150,0,0,0,0,0,0,1,0,0,0,12,163,0,163,1095
5,2021-06-07,115,0,0,0,0,0,0,16,0,0,0,17,148,0,148,718
5,2021-06-14,49,0,0,0,0,0,0,9,0,0,0,7,65,0,65,393
5,2021-06-21,26,0,0,0,0,0,0,12,0,0,0,5,43,0,43,212
5,2021-06-28,21,0,0,0,0,0,0,55,0,0,0,2,78,0,78,296
5,2021-07-05,5,0,0,0,0,0,0,121,0,0,0,6,132,0,132,665
5,2021-07-12,6,0,0,0,0,0,0,283,0,0,0,3,292,0,292,1238
5,2021-07-19,0,0,0,0,0,0,0,340,0,0,0,7,347,0,347,1492
5,2021-07-26,10,0,0,0,0,0,0,370,0,0,0,3,383,0,383,1371
5,2021-08-02,2,0,0,0,0,0,0,566,0,0,0,2,570,0,570,2001
5,2021-08-09,2,0,0,0,0,0,0,780,0,0,0,3,785,0,785,4628
5,2021-08-16,0,0,0,0,0,0,0,636,0,0,0,2,638,0,638,5970
5,2021-08-23,0,0,0,0,0,0,0,394,0,0,0,0,394,0,394,5868
5,2021-08-30,0,0,0,0,0,0,0,694,0,0,0,0,694,0,694,6778
5,2021-09-06,0,0,0,0,0,0,0,630,0,0,0,0,630,0,630,7180
5,2021-09-13,0,0,0,0,0,0,0,581,0,0,0,0,581,0,581,4962
5,2021-09-20,0,0,0,0,0,0,0,651,0,0,0,0,651,0,651,3318
5,2021-09-27,0,0,0,0,0,0,0,517,0,0,0,0,517,0,517,2866
5,2021-10-04,0,0,0,0,0,0,0,496,0,0,0,0,496,0,496,2228
5,2021-10-11,0,0,0,0,0,0,0,521,0,0,0,0,521,0,521,2064
5,2021-10-18,2,0,0,0,0,0,0,674,0,0,0,1,677,0,677,3149
5,2021-10-25,4,0,0,0,0,0,0,685,0,0,0,0,689,0,689,4205
5,2021-11-01,5,0,0,0,0,0,0,979,0,0,0,0,984,0,984,6158
5,2021-11-08,0,0,0,0,0,0,0,961,0,0,0,0,961,0,961,9437
5,2021-11-15,0,0,0,0,0,0,0,844,0,0,0,0,844,0,844,13323
5,2021-11-22,0,7,0,0,0,0,0,646,0,0,0,1,654,0,654,17490
5,2021-11-29,0,48,0,0,0,0,0,634,0,0,0,0,682,0,682,20432
5,2021-12-06,0,78,0,0,0,0,0,528,0,0,0,0,606,0,606,19799
5,2021-12-13,0,244,0,0,0,0,0,538,0,0,0,1,783,0,783,17657
5,2021-12-20,0,373,0,0,0,0,0,285,0,0,0,0,658,0,658,17838
5,2021-12-27,0,245,1,0,0,0,0,121,0,0,0,1,368,0,368,24362
5,2022-01-03,0,447,1,0,0,0,0,69,0,0,0,1,518,0,518,41356
5,2022-01-10,0,559,3,0,0,0,0,44,0,0,0,2,608,0,608,44496
5,2022-01-17,0,397,16,0,0,0,0,10,0,0,0,0,423,0,423,59879
5,2022-01-24,0,430,44,0,0,0,0,5,0,0,0,0,479,0,479,65061
5,2022-01-31,0,420,63,0,0,0,0,3,0,0,0,2,488,0,488,52142
5,2022-02-07,0,392,134,0,0,0,0,0,0,0,0,0,526,0,526,43319
5,2022-02-14,0,378,217,0,0,0,0,1,0,0,0,1,597,0,597,32952
5,2022-02-21,0,226,232,0,0,0,0,2,0,0,0,0,460,0,460,32984
5,2022-02-28,0,119,236,0,0,0,0,0,0,0,0,1,356,0,356,47514
5,2022-03-07,0,78,280,0,0,0,0,0,0,0,0,1,359,0,359,62808
5,2022-03-14,0,58,426,0,0,0,0,0,0,0,0,0,484,0,484,61036
5,2022-03-21,0,33,368,0,0,0,0,1,0,0,0,3,405,0,405,40773
5,2022-03-28,0,1,104,0,0,0,0,0,0,0,0,2,107,0,107,21392
5,2022-04-04,0,1,135,0,0,1,0,0,0,0,0,2,139,0,139,12788
5,2022-04-11,0,2,108,0,0,0,0,0,0,0,0,2,112,0,112,9217
5,2022-04-18,0,2,70,0,0,0,0,0,0,0,0,1,73,0,73,6543
5,2022-04-25,0,1,68,0,0,1,0,0,0,0,0,1,71,0,71,5317
5,2022-05-02,0,0,75,0,0,1,0,0,0,0,0,3,79,0,79,4178
5,2022-05-09,0,1,98,0,0,6,0,0,0,0,0,4,109,0,109,3463
5,2022-05-16,0,1,39,0,0,24,0,0,0,0,0,0,64,0,64,2530
5,2022-05-23,0,0,63,0,0,22,0,0,0,0,0,1,86,0,86,2167
5,2022-05-30,0,0,46,0,0,75,0,0,0,0,0,1,122,0,122,3455
5,2022-06-06,0,0,40,0,0,61,0,1,0,0,0,0,102,0,102,4908
5,2022-06-13,0,0,28,0,0,82,0,0,0,0,0,1,111,0,111,7366
5,2022-06-20,0,0,21,0,0,97,0,0,0,0,0,3,121,0,121,9411
5,2022-06-27,0,0,14,0,0,111,0,0,0,0,0,3,128,0,128,13281
5,2022-07-04,0,0,9,0,0,104,0,0,0,0,0,0,113,0,113,17055
5,2022-07-11,0,2,4,0,0,114,0,0,0,0,0,2,122,0,122,16481
5,2022-07-18,0,0,5,1,0,110,0,1,0,0,0,1,118,0,118,11781
5,2022-07-25,0,0,5,0,0,133,0,1,0,0,0,0,139,0,139,7431
5,2022-08-01,0,0,5,0,0,116,0,0,0,0,0,4,125,0,125,5843
5,2022-08-08,0,0,0,0,0,129,0,0,0,0,0,2,131,0,131,5630
5,2022-08-15,0,0,1,2,0,91,0,0,0,0,0,0,94,0,94,5222
5,2022-08-22,0,0,0,1,0,134,0,0,0,0,0,1,136,0,136,4632
5,2022-08-29,0,0,1,6,0,137,1,0,0,0,0,1,146,0,146,4586
5,2022-09-05,0,0,2,6,0,123,1,0,0,0,0,2,134,0,134,4181
5,2022-09-12,0,1,0,6,0,132,2,0,0,0,0,1,142,0,142,4060
5,2022-09-19,0,0,0,2,0,131,4,0,0,1,0,1,139,0,139,4943
5,2022-09-26,0,0,1,5,0,154,2,0,0,0,0,0,162,0,162,7687
5,2022-10-03,0,0,3,11,0,133,16,0,0,1,0,0,164,0,164,11004
5,2022-10-10,0,0,3,8,0,109,15,0,0,0,0,2,137,0,137,10570
5,2022-10-17,0,0,0,8,0,94,19,0,0,0,0,1,122,0,122,8934
5,2022-10-24,0,0,0,15,0,82,21,0,0,2,0,1,121,0,121,7560
5,2022-10-31,0,0,0,9,0,92,42,0,0,3,0,1,147,0,147,6361
5,2022-11-07,0,0,3,6,0,71,40,0,0,0,0,0,120,0,120,5902
5,2022-11-14,0,0,2,9,0,62,54,0,0,5,0,0,132,0,132,5753
5,2022-11-21,0,0,0,13,0,29,41,0,0,3,0,0,86,0,86,4801
5,2022-11-28,0,0,0,9,0,54,68,0,0,4,0,0,135,0,135,4634
5,2022-12-05,0,0,2,3,0,35,64,0,0,4,0,0,108,0,108,4178
5,2022-12-12,0,0,0,1,0,24,62,0,0,0,0,1,88,0,88,3396
5,2022-12-19,0,0,0,4,0,16,72,0,0,1,0,0,93,0,93,2833
5,2022-12-26,0,0,1,2,0,12,33,0,0,0,0,2,50,0,50,1327
5,2023-01-02,0,0,0,1,0,3,22,0,0,0,0,0,26,0,26,0
5,2023-01-09,0,0,0,0,0,2,6,0,0,2,0,0,10,0,10,0
5,2023-01-16,0,0,0,3,0,3,1,0,0,1,0,0,8,0,8,0
5,2023-01-23,0,0,0,0,0,2,3,0,0,0,0,0,5,0,5,0
5,2023-01-30,0,0,0,0,0,1,2,0,0,1,0,0,4,0,4,0
5,2023-02-06,0,0,0,0,0,2,4,0,0,3,0,1,10,0,10,0
5,2023-02-13,0,0,1,3,0,0,7,0,0,3,0,1,15,0,15,0
5,2023-02-20,0,0,0,2,0,2,5,0,0,12,0,0,21,0,21,0
5,2023-02-27,0,0,1,2,0,0,15,0,0,16,0,0,34,0,34,0
5,2023-03-06,0,0,0,1,0,0,10,0,0,24,0,0,35,0,35,0
5,2023-03-13,0,0,0,0,0,0,14,0,0,26,0,0,40,0,40,0
5,2023-03-20,0,0,0,1,0,1,2,0,0,25,1,2,32,0,32,0
5,2023-03-27,0,0,0,0,0,0,1,0,0,37,0,1,39,0,39,0
5,2023-04-03,0,0,0,0,0,0,1,0,0,19,0,0,20,0,20,0
5,2023-04-10,0,0,0,0,0,0,2,0,0,16,0,0,18,0,18,0
5,2023-04-17,0,0,0,0,0,0,1,0,0,15,2,0,18,0,18,0
5,2023-04-24,0,0,0,0,0,0,1,0,0,16,2,0,19,0,19,0
5,2023-05-01,0,0,0,0,0,0,3,0,0,13,1,0,17,0,17,0
5,2023-05-08,0,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0
5,2023-05-15,0,0,0,0,0,0,0,0,0,10,2,0,12,0,12,0
5,2023-05-22,0,0,0,0,0,0,2,0,0,14,1,0,17,0,17,0
5,2023-05-29,0,0,0,0,0,0,1,0,0,6,3,0,10,0,10,0
5,2023-06-05,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0
5,2023-06-12,0,0,0,0,0,0,0,0,0,3,1,0,4,0,4,0
5,2023-06-19,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0
5,2023-06-26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5,2023-07-03,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0
5,2023-07-10,0,0,0,0,0,0,0,0,0,4,1,0,5,0,5,0
5,2023-07-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5,2023-07-24,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0
5,2023-07-31,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0
